OBJECTID,省,省代码,市,市代码,县,县代码,年度,县类型,市类型,省类型,x,y,县代码_,area,人口,标记,dem,road,resid_sum,gaia_sum,crop_sum,bare_sum,mj,resid_lv,crop_lv,gaia_lv,bare_lv,pop_lv,population,class,forest_sum,cfg_sum,gaia_resid,black_revise,forest_lv,cfg_lv,gaia_crop_sum,gaia_c_lv,geo_subdivision,peo_subdivision,pop,eco_subdivision,pl,geo_subdivision1,geo_subdivision2,worldpop,landscan,geo_subdivision3,geo_subdivision4,city_lv,town_lv,gj_lv,city_sum,town_sum,gj_sum,geo_subdivision6,lake_lv,black_revise1,Shape_Length,Shape_Area,区县,lake_sum,pop2010,pop2000
1491,江西省,360000,赣州市,360700,寻乌县,360734,0,县,地级市,省,115.6549988,24.9018002,360734,2337.1799316,271854.000000000000000, ,489.567713975999990,0.000000000000000,9133.000000000000000,7200.000000000000000,288464.000000000000000,0.000000000000000,2337.174982425653100,0.003516930762892,0.111081563077498,0.002772572155132,0.000000000000000,116.317103497105260,280219.000000000000000,3,2208224.000000000000000,0.000000000000000,0.000000000000000,0.237924675166430,0.850341718707514,0.000000000000000,0.000000000000000,0.002772572155132,3,6,271854.000000000000000,5.000000000000000,3,3.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,2,2.000000000000000,0.000668883032426,0.002848047730466,0.000000000000000,1737.000000000000000,7396.000000000000000,0.0000000,3.000000000000000,0.001721305212978,0.237924675166430,355450.082891363010000,2337174982.425653000000000,寻乌,4470.000000000000000,288207.000000000000000,271854.000000000000000
1492,江西省,360000,赣州市,360700,于都县,360731,0,县,地级市,省,115.4980011,25.9340992,360731,2893.8200684,746608.000000000000000, ,286.317711327999970,0.000000000000000,44232.000000000000000,12231.000000000000000,695678.000000000000000,98.000000000000000,2893.825045350764900,0.013756487639043,0.216361136908891,0.003803933810660,0.000030478743639,258.000837081513050,905439.000000000000000,3,2030781.000000000000000,0.000000000000000,0.000000000000000,0.087697935387288,0.631588300870482,0.000000000000000,0.000000000000000,0.003803933810660,3,6,746608.000000000000000,5.000000000000000,2,3.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,3,3.000000000000000,0.001602622101736,0.011972548113416,0.000181317423891,5153.000000000000000,38496.000000000000000,583.0000000,3.000000000000000,0.015836195381001,0.087697935387288,432481.327369201580000,2893825045.350764800000000,于都,50919.000000000000000,853457.000000000000000,746608.000000000000000
1493,江西省,360000,赣州市,360700,章贡区,360702,0,市辖区,地级市,省,114.9150009,25.8178005,360702,591.8140259,566315.000000000000000, ,213.701949861000000,0.000000000000000,28014.000000000000000,44876.000000000000000,216641.000000000000000,0.000000000000000,591.813960073873430,0.042602234650584,0.329456368849046,0.068245087534076,0.000000000000000,956.913785811281630,1123276.000000000000000,1,352500.000000000000000,0.000000000000000,0.000000000000000,2.463313277244568,0.536063672247122,0.000000000000000,0.000000000000000,0.068245087534076,3,6,566315.000000000000000,5.000000000000000,1,3.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,4,4.000000000000000,0.029260712390658,0.008852274145108,0.004489248114818,19241.000000000000000,5821.000000000000000,2952.0000000,3.000000000000000,0.034315678763848,2.463313277244568,154599.084994950160000,591813960.073873400000000,章贡,22565.000000000000000,722030.000000000000000,566315.000000000000000
1494,江西省,360000,吉安市,360800,安福县,360829,0,县,地级市,省,114.4440002,27.3584003,360829,2788.6799316,372202.000000000000000, ,306.263066202000000,0.000000000000000,75047.000000000000000,5073.000000000000000,816426.000000000000000,169.000000000000000,2788.684683405022500,0.024220169275670,0.263487893201037,0.001637226254687,0.000054541935155,133.468884606283100,329053.000000000000000,3,2006901.000000000000000,0.000000000000000,0.000000000000000,0.015322393234007,0.647693871034306,0.000000000000000,0.000000000000000,0.001637226254687,3,6,372202.000000000000000,5.000000000000000,3,3.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,2,2.000000000000000,0.002090989336510,0.021798378261444,0.000330801677716,6479.000000000000000,67543.000000000000000,1025.0000000,3.000000000000000,0.008457872749177,0.015322393234007,290975.177470436790000,2788684683.405022600000000,安福,26207.000000000000000,385631.000000000000000,372202.000000000000000
1495,江西省,360000,吉安市,360800,吉安县,360821,0,县,地级市,省,114.7389984,27.1403008,360821,2123.3601074,409606.000000000000000, ,129.712590892000010,0.000000000000000,58923.000000000000000,8992.000000000000000,785143.000000000000000,604.000000000000000,2123.362804297005400,0.024974897010940,0.332787970128142,0.003811317718418,0.000256009330730,192.904631940802660,469513.000000000000000,3,1302309.000000000000000,0.000000000000000,0.000000000000000,0.003889361009226,0.551992144857193,0.000000000000000,0.000000000000000,0.003811317718418,3,6,409606.000000000000000,5.000000000000000,3,3.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,3,3.000000000000000,0.002115891687094,0.022578412315662,0.000280593008184,4992.000000000000000,53269.000000000000000,662.0000000,3.000000000000000,0.025981132360531,0.003889361009226,375437.659433871270000,2123362804.297005400000000,吉安,61297.000000000000000,464295.000000000000000,409606.000000000000000
1496,江西省,360000,吉安市,360800,吉水县,360822,0,县,地级市,省,115.2419968,27.1975994,360822,2508.9299316,437081.000000000000000, ,139.749594551000000,0.000000000000000,52664.000000000000000,5367.000000000000000,889034.000000000000000,30.000000000000000,2508.934297830811800,0.018891559864729,0.318913091158661,0.001925243084346,0.000010761560002,174.210126192797470,421849.000000000000000,3,1690175.000000000000000,0.000000000000000,0.000000000000000,0.027684407202016,0.606297322542321,0.000000000000000,0.000000000000000,0.001925243084346,3,6,437081.000000000000000,5.000000000000000,3,3.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,3,3.000000000000000,0.002201815176396,0.016506798168301,0.000182946520033,6138.000000000000000,46016.000000000000000,510.0000000,3.000000000000000,0.024429458641725,0.027684407202016,387876.542629003120000,2508934297.830812000000000,吉水,68102.000000000000000,501337.000000000000000,437081.000000000000000
1497,江西省,360000,吉安市,360800,吉州区,360802,0,市辖区,地级市,省,114.9359970,27.1541004,360802,428.6260071,294085.000000000000000, ,73.933333333299998,0.000000000000000,22997.000000000000000,16917.000000000000000,254487.000000000000000,3879.000000000000000,428.626132152960110,0.048287550587506,0.534354650013595,0.035521176383391,0.008144862752922,686.110957203438030,402669.000000000000000,1,131450.000000000000000,0.000000000000000,0.000000000000000,1.417891505287915,0.276009850186010,0.000000000000000,0.000000000000000,0.035521176383391,3,6,294085.000000000000000,5.000000000000000,2,3.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,4,4.000000000000000,0.022700209131692,0.023088659662574,0.002498681793240,10811.000000000000000,10996.000000000000000,1190.0000000,4.000000000000000,0.061467572113695,1.417891505287915,112691.932004980500000,428626132.152960120000000,吉州,29274.000000000000000,338523.000000000000000,294085.000000000000000
1498,江西省,360000,吉安市,360800,井冈山市,360881,0,县级市,地级市,省,114.1419983,26.6459999,360881,1443.9100342,161490.000000000000000, ,567.502272726999990,0.000000000000000,17026.000000000000000,2217.000000000000000,240789.000000000000000,25.000000000000000,1443.914332778279700,0.010612434041783,0.150085597350334,0.001381872798698,0.000015582688303,111.842148179090330,155976.000000000000000,2,1273069.000000000000000,0.000000000000000,0.000000000000000,0.127190191925372,0.793513496601559,0.000000000000000,0.000000000000000,0.001381872798698,3,6,161490.000000000000000,5.000000000000000,3,3.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,2,2.000000000000000,0.000818402789666,0.009180696640515,0.000613334611601,1313.000000000000000,14729.000000000000000,984.0000000,3.000000000000000,0.002185939515126,0.127190191925372,296981.371505046320000,1443914332.778279800000000,井冈山,3507.000000000000000,169082.000000000000000,161490.000000000000000
1499,江西省,360000,吉安市,360800,青原区,360803,0,市辖区,地级市,省,115.2190018,26.8978996,360803,913.8029785,179028.000000000000000, ,204.679464286000010,0.000000000000000,19797.000000000000000,8310.000000000000000,283934.000000000000000,0.000000000000000,913.803089140939160,0.019497966650254,0.279645181738298,0.008184477590726,0.000000000000000,195.915316768623140,240730.000000000000000,1,639439.000000000000000,0.000000000000000,0.000000000000000,0.133855360038761,0.629780284733620,0.000000000000000,0.000000000000000,0.008184477590726,3,6,179028.000000000000000,5.000000000000000,3,3.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,3,3.000000000000000,0.000206827953556,0.018943470755719,0.000347667940978,210.000000000000000,19234.000000000000000,353.0000000,3.000000000000000,0.024247130421912,0.133855360038761,217383.374303868620000,913803089.140939120000000,青原,24619.000000000000000,200176.000000000000000,179028.000000000000000
1500,江西省,360000,吉安市,360800,遂川县,360827,0,县,地级市,省,114.3590012,26.3411007,360827,3105.9499512,506955.000000000000000, ,463.902335456000000,0.000000000000000,22007.000000000000000,5106.000000000000000,596312.000000000000000,0.000000000000000,3105.951310039155000,0.006376889618755,0.172791193817373,0.001479547343725,0.000000000000000,163.220595299266140,512109.000000000000000,3,2382128.000000000000000,0.000000000000000,0.000000000000000,0.050996069791139,0.690260704037134,0.000000000000000,0.000000000000000,0.001479547343725,3,6,506955.000000000000000,5.000000000000000,3,3.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,3,3.000000000000000,0.000829021729416,0.004788679867294,0.000759188022045,2861.000000000000000,16526.000000000000000,2620.0000000,3.000000000000000,0.002946924497784,0.050996069791139,436625.758813608150000,3105951310.039155000000000,遂川,10170.000000000000000,535974.000000000000000,506955.000000000000000
1501,江西省,360000,吉安市,360800,泰和县,360826,0,县,地级市,省,114.9290009,26.7406998,360826,2502.5800781,480846.000000000000000, ,181.410457516000010,0.000000000000000,45407.000000000000000,8790.000000000000000,874343.000000000000000,0.000000000000000,2502.584707353455100,0.016329667273072,0.314438969157612,0.003161137607204,0.000000000000000,192.140105406841850,467807.000000000000000,3,1582129.000000000000000,0.000000000000000,0.000000000000000,0.024328147459286,0.568979235648210,0.000000000000000,0.000000000000000,0.003161137607204,3,6,480846.000000000000000,5.000000000000000,3,3.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,3,3.000000000000000,0.001923654728206,0.014037033342933,0.000368979201933,5349.000000000000000,39032.000000000000000,1026.0000000,3.000000000000000,0.024966513777578,0.024328147459286,354512.014685418980000,2502584707.353455100000000,泰和,69423.000000000000000,495453.000000000000000,480846.000000000000000
1502,江西省,360000,吉安市,360800,万安县,360828,0,县,地级市,省,114.8130035,26.4424992,360828,2039.0699463,268196.000000000000000, ,210.577265372000000,0.000000000000000,11602.000000000000000,3642.000000000000000,543939.000000000000000,0.000000000000000,2039.065867348832400,0.005120864058147,0.240082543951438,0.001607497577984,0.000000000000000,131.528592478200350,250991.000000000000000,3,1530198.000000000000000,0.000000000000000,0.000000000000000,0.019619483327718,0.675395271509126,0.000000000000000,0.000000000000000,0.001607497577984,3,6,268196.000000000000000,5.000000000000000,3,3.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,2,2.000000000000000,0.000835969360984,0.003847048020239,0.000437846676925,1894.000000000000000,8716.000000000000000,992.0000000,3.000000000000000,0.041640454833109,0.019619483327718,315712.899026195640000,2039065867.348832400000000,万安,94342.000000000000000,301699.000000000000000,268196.000000000000000
1503,江西省,360000,吉安市,360800,峡江县,360823,0,县,地级市,省,115.2030029,27.5867996,360823,1296.6600342,155762.000000000000000, ,113.566894835000000,0.000000000000000,16522.000000000000000,1798.000000000000000,411811.000000000000000,0.000000000000000,1296.662411409345400,0.011467770740237,0.285834289814040,0.001247975535101,0.000000000000000,120.125550178262800,149954.000000000000000,3,913044.000000000000000,0.000000000000000,0.000000000000000,0.004326479279281,0.633735580907189,0.000000000000000,0.000000000000000,0.001247975535101,3,6,155762.000000000000000,5.000000000000000,3,3.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,2,2.000000000000000,0.000533061852591,0.010390541579793,0.000544167307853,768.000000000000000,14970.000000000000000,784.0000000,3.000000000000000,0.031373605206962,0.004326479279281,225052.801665740900000,1296662411.409345400000000,峡江,45201.000000000000000,184483.000000000000000,155762.000000000000000
1504,江西省,360000,吉安市,360800,新干县,360824,0,县,地级市,省,115.4970016,27.7359009,360824,1244.6999512,286348.000000000000000, ,139.345430979000010,0.000000000000000,49835.000000000000000,4927.000000000000000,531210.000000000000000,0.000000000000000,1244.703486565754500,0.036033985506124,0.384099798148046,0.003562545331367,0.000000000000000,230.053837256445350,286077.000000000000000,3,689255.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.498376736832009,0.000000000000000,0.000000000000000,0.003562545331367,3,6,286348.000000000000000,5.000000000000000,3,3.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,3,3.000000000000000,0.001192335549305,0.033956617384139,0.000885032572680,1649.000000000000000,46962.000000000000000,1224.0000000,3.000000000000000,0.054426610956495,0.000000000000000,194843.656347725450000,1244703486.565754400000000,新干,75272.000000000000000,329830.000000000000000,286348.000000000000000
1505,江西省,360000,吉安市,360800,永丰县,360825,0,县,地级市,省,115.5820007,27.0942993,360825,2700.6799316,379279.000000000000000, ,237.810997595999990,0.000000000000000,36059.000000000000000,4991.000000000000000,687780.000000000000000,645.000000000000000,2700.682742345554700,0.012016640557730,0.229202280784145,0.001663247816735,0.000214945870926,140.438337603965290,388464.000000000000000,3,2150253.000000000000000,0.000000000000000,0.000000000000000,0.036733726419642,0.716570548522711,0.000000000000000,0.000000000000000,0.001663247816735,3,6,379279.000000000000000,5.000000000000000,3,3.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,3,3.000000000000000,0.001426640734009,0.010516018454192,0.000073981369528,4281.000000000000000,31556.000000000000000,222.0000000,3.000000000000000,0.008281581144795,0.036733726419642,405377.325950833150000,2700682742.345554800000000,永丰,24851.000000000000000,428276.000000000000000,379279.000000000000000
